,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
27,5,unhelpful,c4-0241-067963,0,0,31.17259979248047,0.87960553,0.120394476,https://litfl.com/abdominal-aortic-aneurysm-aaa/
28,5,unhelpful,c4-2130-092375,0,0,31.17180061340332,0.5993933,0.4006067,https://www.clinicaladvisor.com/home/decision-support-in-medicine/hospital-medicine/abdominal-aortic-aneurysm-2/
29,5,unhelpful,c4-0768-061727,0,0,31.129899978637695,0.9444128,0.05558719,https://emedicine.medscape.com/article/2500033-overview
30,5,unhelpful,c4-3946-075884,0,1,31.11669921875,0.30157503,0.698425,https://www.amboss.com/us/knowledge/Abdominal_aortic_aneurysm
31,5,unhelpful,c4-2263-134094,0,0,31.07379913330078,0.5436764,0.45632368,https://www.psychiatryadvisor.com/home/decision-support-in-medicine/hospital-medicine/abdominal-aortic-aneurysm-2/
32,5,unhelpful,c4-3649-127074,0,0,31.07379722595215,0.9042922,0.09570783,https://www.renalandurologynews.com/home/decision-support-in-medicine/hospital-medicine/abdominal-aortic-aneurysm-2/
33,5,unhelpful,c4-1582-060432,0,1,31.04159927368164,0.13784613,0.8621539,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492013000200180&lng=pt&nrm=iso&tlng=en
34,5,unhelpful,c4-3091-121913,0,1,31.02050018310547,0.3799071,0.62009287,https://psnet.ahrq.gov/webmm/case/452/Abdominal-Aortic-Aneurysm-Screening
35,5,unhelpful,c4-3179-073279,0,0,30.94079971313477,0.66827863,0.33172134,https://www.aafp.org/afp/2015/0415/od1.html
36,5,unhelpful,c4-0907-069312,0,1,30.88960075378418,0.069279194,0.9307208,https://www.doctorslounge.com/index.php/reference/diseases/4
37,5,unhelpful,c4-4269-051506,0,0,30.858800888061523,0.66010284,0.33989716,https://ww2.bangkokhospital.com/hearthospital/en/heart-health-info/heart-disease-and-treatment/10/full_detail
38,5,unhelpful,c4-3939-054817,0,0,30.835100173950195,0.58940816,0.4105918,https://www.bionity.com/en/encyclopedia/Aortic_aneurysm.html
39,5,unhelpful,c4-4086-067362,0,1,30.778900146484375,0.09172333,0.9082767,https://vascular.cochrane.org/abdominal-and-thoracic-aortic-disease
40,5,unhelpful,c4-4740-020180,0,0,30.748300552368164,0.90481824,0.095181786,https://medical-dictionary.thefreedictionary.com/inherited+aortic+aneurysm
41,5,unhelpful,c4-7150-040314,0,1,30.724300384521484,0.26830626,0.73169374,https://statpearls.com/kb/viewarticle/40416/
42,5,unhelpful,c4-1652-059456,0,1,30.72279930114746,0.40345955,0.59654045,http://www.emdocs.net/abdominal-aortic-aneurysm-clinical-highlights-updates/
43,5,unhelpful,c4-5404-119263,0,0,30.616600036621097,0.7887928,0.21120717,https://medical-dictionary.thefreedictionary.com/aneurysmatically
44,5,unhelpful,c4-4935-114233,0,0,30.614599227905273,0.7887928,0.21120717,https://medical-dictionary.thefreedictionary.com/aneurismatic
45,5,unhelpful,c4-1109-118075,0,0,30.61000061035156,0.9122786,0.08772143,https://www.varicosevascular.com/arterial-diseases/aneurysm-aneurysmal-dilatation/
46,5,unhelpful,c4-3820-055700,0,1,30.60420036315918,0.49737552,0.5026245,https://www.wikem.org/wiki/Abdominal_Aortic_Aneurysm_(AAA)
47,5,unhelpful,c4-6818-092896,0,0,30.566600799560547,0.93892676,0.061073273,https://www.nhrmc.org/services/heart/conditions/abdominal-aortic-aneurysm
48,5,unhelpful,c4-0669-141227,0,1,30.548200607299805,0.062601075,0.93739897,https://ctvstexas.com/for-patients/vascular-surgery/abdominal-aortic-aneurysm-repair-aaa/
49,5,unhelpful,c4-6723-107715,0,1,30.5221004486084,0.27206168,0.72793835,https://annals.org/aim/fullarticle/1883339/screening-abdominal-aortic-aneurysm-u-s-preventive-services-task-force
50,5,unhelpful,c4-6031-015799,0,0,30.509300231933594,0.94885427,0.051145785,https://www.aafp.org/afp/2005/0601/p2144.html
51,5,unhelpful,c4-4833-037306,0,1,30.478500366210938,0.03440647,0.9655935,https://mdinteractive.com/2019-MIPS-Quality-Measures-417
52,5,unhelpful,c4-5813-088859,0,1,30.46960067749023,0.20705952,0.7929405,https://vascular.cochrane.org/our-reviews
53,5,unhelpful,c4-3865-145734,0,1,30.412399291992188,0.0052918955,0.99470806,http://www.eurekaselect.com/145225/article?trendmd-shared=3
54,5,unhelpful,c4-3754-001023,0,1,30.40570068359375,0.068343654,0.93165636,https://ww2.bangkokhospital.com/hearthospital/en/heart-health-info/heart-disease-and-treatment/115/full_detail/disease
55,5,unhelpful,c4-1202-115229,0,1,30.40519905090332,0.44013107,0.55986893,https://surgery.ucsf.edu/conditions--procedures/abdominal-aortic-aneurysm.aspx
56,5,unhelpful,c4-4440-014294,0,0,30.390600204467773,0.73070097,0.26929906,https://fpnotebook.com/legacy/Surgery/CV/AbdmnlArtcAnrysm.htm
57,5,unhelpful,c4-1586-117749,0,0,30.38479995727539,0.9579386,0.04206142,https://www.amboss.com/us/knowledge/Thoracic_aortic_aneurysm
58,5,unhelpful,c4-3379-106865,0,1,30.38249969482422,0.38480166,0.6151984,https://mdinteractive.com/MIPS_Vascular_Surgery
59,5,unhelpful,c4-2185-021429,0,0,30.341899871826172,0.5618711,0.43812892,https://physio-pedia.com/Abdominal_Aortic_Aneurysm
60,5,unhelpful,c4-6070-085433,0,1,30.312299728393555,0.41403744,0.5859626,https://vascunet.org/author/root_zs06ev0r/
61,5,unhelpful,c4-6642-089407,0,1,30.31229782104492,0.41403744,0.5859626,https://vascunet.org/category/abstract/
62,5,unhelpful,c4-4518-036989,0,0,30.30349922180176,0.96414596,0.035854064,https://medical-dictionary.thefreedictionary.com/aortic+aneurysm
63,5,unhelpful,c4-6199-064450,0,1,30.300800323486328,0.091208406,0.9087916,https://teachmesurgery.com/vascular/peripheral/peripheral-visceral-aneurysm/
64,5,unhelpful,c4-2052-050143,0,1,30.28059959411621,0.41173384,0.5882662,https://www.cochrane.org/CD010149/PVD_minimally-invasive-versus-surgical-treatment-of-an-aneurysm-of-the-popliteal-artery
65,5,unhelpful,c4-6248-080761,0,0,30.266199111938477,0.9180653,0.081934646,https://www.emedicinehealth.com/aortic_aneurysm/article_em.htm
66,5,unhelpful,c4-0510-076846,0,1,30.262699127197266,0.3874059,0.61259407,http://www.enetmd.com/content/peripheral-arterial-disease
67,5,unhelpful,c4-3209-054339,0,1,30.2455997467041,0.26024568,0.7397543,https://teachmesurgery.com/hpb/liver/liver-cysts/
68,5,unhelpful,c4-4783-091715,0,0,30.236099243164062,0.74347854,0.2565215,http://www.ozemedicine.com/wiki/doku.php?id=aaa
69,5,unhelpful,c4-4464-092153,0,1,30.225900650024418,0.29489082,0.7051092,http://acpjc.org/Content/130/3/issue/ACPJC-1999-130-3-072.htm
70,5,unhelpful,c4-0029-070485,0,1,30.20330047607422,0.09563919,0.9043608,http://www.vascularinfo.co.uk/mr-shane-macSweeney/about-shane-macsweeney/
71,5,unhelpful,c4-5001-064403,0,0,30.17989921569824,0.8671391,0.13286093,https://jaclinicalreports.springeropen.com/articles/10.1186/s40981-016-0057-2
72,5,unhelpful,c4-6761-045123,0,0,30.159099578857425,0.6289515,0.37104848,http://www.wesleymooremd.com/cv/
73,5,unhelpful,c4-7128-054978,0,0,30.07489967346191,0.9431709,0.056829084,https://www.rxlist.com/abdominal_aortic_aneurysm/article.htm
74,5,unhelpful,c4-1283-071026,0,1,29.998199462890625,0.4340857,0.5659143,http://rbccv.org.br/article/2974/en-us/Ruptured-Abdominal-Aortic-Aneurysm-with-a-Suprarenal---------------------Tumor
75,5,unhelpful,c4-6893-004363,0,1,29.998197555541992,0.4340857,0.5659143,http://bjcvs.org/article/2974/en-us/Ruptured-Abdominal-Aortic-Aneurysm-with-a-Suprarenal---------------------Tumor
76,5,unhelpful,c4-4384-037977,0,0,29.99239921569824,0.5553993,0.44460067,https://thoracickey.com/thoracoabdominal-aneurysms/
77,5,unhelpful,c4-4262-034203,0,0,29.990400314331055,0.50328434,0.49671575,http://es.wikidoc.org/index.php/Abdominal_aortic_aneurysm_history_and_symptoms
78,5,unhelpful,c4-1903-096195,0,1,29.928699493408203,0.41637373,0.5836262,https://www.thediabetesfree.com/search?updated-max=2019-01-16T07:12:00-08:00&max-results=7
79,5,unhelpful,c4-2743-070126,0,0,29.90570068359375,0.8157293,0.18427072,http://www4.geometry.net/basic_a/aneurysm.html
80,5,unhelpful,c4-7037-066047,0,1,29.90060043334961,0.17848003,0.82152,http://totalvascularsurgery.com/2010/
81,5,unhelpful,c4-1056-113633,0,1,29.868000030517575,0.046103913,0.9538961,https://teachmesurgery.com/hpb/pancreas/pancreatic-cysts/
82,5,unhelpful,c4-3910-142797,0,1,29.863800048828125,0.079294145,0.92070585,https://bookinghealth.com/disease/aortic-aneurysm
83,5,unhelpful,c4-1322-078945,0,1,29.81399917602539,0.05078491,0.9492151,https://teachmesurgery.com/hpb/gall-bladder/colic-and-cholecystitis/
84,5,unhelpful,c4-1923-053467,0,0,29.813400268554688,0.77127266,0.22872734,https://rd.springer.com/chapter/10.1007%2F978-3-7091-4874-7_30
85,5,unhelpful,c4-2821-105726,0,0,29.813398361206055,0.77127266,0.22872734,https://link.springer.com/chapter/10.1007%2F978-3-7091-4874-7_30
86,5,unhelpful,c4-2000-144287,0,1,29.803699493408203,0.33237767,0.66762227,https://www.bsir.org/patients/aortic-aneurysms/
87,5,unhelpful,c4-3805-010052,0,0,29.79949951171875,0.8479914,0.15200865,https://emergency.unboundmedicine.com/emergency/view/5-Minute_Emergency_Consult/307302/all/Abdominal_Aortic_Aneurysm
88,5,unhelpful,c4-1140-094926,0,1,29.798799514770508,0.047080573,0.9529194,http://www.vascularinfo.co.uk/
89,5,unhelpful,c4-3934-052987,0,1,29.795499801635746,0.050516594,0.9494834,https://teachmesurgery.com/hpb/spleen/splenic-infarct/
90,5,unhelpful,c4-5079-124218,0,1,29.78580093383789,0.06355371,0.93644625,https://www.jacksonsurgical.com/blog/2015/1/5/abdominal-aortic-aneurysm-preventing-lethal-rupture
91,5,unhelpful,c4-3042-089796,0,0,29.77869987487793,0.99872726,0.0012727724,https://www.varicosevascular.com/arterial-diseases/aneurysm-aneurysmal-dilatation/aortic-abdominal-aneurysm/
92,5,unhelpful,c4-3438-143593,0,1,29.774200439453125,0.28702125,0.7129788,http://www.clinicsinsurgery.com/full-text/cis-v3-id2111.php
93,5,unhelpful,c4-6498-105495,0,1,29.767900466918945,0.09381026,0.9061897,https://www.scribd.com/document/293609204/Aortic-Aneurysm-Dissection
94,5,unhelpful,c4-1388-009635,0,1,29.749000549316406,0.35565236,0.6443476,https://www.montefiore.org/abdominal-and-thoracic-aortic-aneurysms
95,5,unhelpful,c4-6296-104716,0,0,29.73699951171875,0.82941675,0.1705833,http://cheltenhamvascularunit.co.uk/cvuaaa.html
96,5,unhelpful,c4-1761-080426,0,1,29.713600158691406,0.18725747,0.81274253,https://teachmesurgery.com/perioperative/gastrointestinal/bowel-adhesions/
97,5,unhelpful,c4-5491-035785,0,1,29.702800750732425,0.014272847,0.98572713,http://tbrnewsmedia.com/tag/abdominal-aortic-aneurysms/
98,5,unhelpful,c4-0718-070006,0,0,29.6968994140625,0.8082612,0.19173871,https://www.healthdirect.gov.au/aortic-aneurysm
99,5,unhelpful,c4-0178-018842,0,0,29.688100814819336,0.6334827,0.36651734,http://www.vascularcareadelaide.com.au/endovascular-aneurysm-repairs.html
